ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
5690,variable,mens-black-striped-double-breasted-peak-lapel-2pcs-suit,Men's black striped double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Black\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Six?button on the front,?3?side pockets,?double breasted peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3593573fb7b8d38883dfa1861accd1db.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3593573fb7b8d38883dfa1861accd1db.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/57ccf7444cca2766d820cfd3d7559f13.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5692,variation,mens-black-striped-double-breasted-peak-lapel-2pcs-suit-,Men's black striped double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-black-striped-double-breasted-peak-lapel-2pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5695,variable,mens-black-striped-double-breasted-peak-lapel-2pcs-suit-2,Men's black striped double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Black\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Six?button on the front,?3?side pockets,?double breasted peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3593573fb7b8d38883dfa1861accd1db.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3593573fb7b8d38883dfa1861accd1db.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/57ccf7444cca2766d820cfd3d7559f13.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5697,variation,mens-black-striped-double-breasted-peak-lapel-2pcs-suit-2-,Men's black striped double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,mens-black-striped-double-breasted-peak-lapel-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5698,variable,mens-brown-and-tan-wide-peak-lapel-3pcs-suit,Men's brown and tan wide peak lapel 3pcs suit,1,0,visible,,"Color:?Brown + Tan\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?One?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7999aeceafeccfef0460a3f51af71710.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7999aeceafeccfef0460a3f51af71710.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/78562ce54ec7ea764662ab418c9cc6eb.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5701,variation,mens-brown-and-tan-wide-peak-lapel-3pcs-suit-,Men's brown and tan wide peak lapel 3pcs suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,mens-brown-and-tan-wide-peak-lapel-3pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5703,variable,mens-light-navy-blue-checked-single-breasted-3pcs-suit,Men's light navy blue checked single breasted 3pcs suit.,1,0,visible,,"Color:?Light Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail: One?buttons on the front, 3 side pockets, 6 buttons shawl lapel vest, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/4b5136603f5d35fd4b6a4b8c1df77b0d.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5705,variation,mens-light-navy-blue-checked-single-breasted-3pcs-suit-,Men's light navy blue checked single breasted 3pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-light-navy-blue-checked-single-breasted-3pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5707,variable,mens-green-striped-double-breasted-peak-lapel-2pcs-suit,Men's green striped double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Green\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Six?button on the front,?3?side pockets,?double breasted peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e530caad03527ccd393def524b44eee6.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e530caad03527ccd393def524b44eee6.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/89ae7b1ffc8b9589d8cd1065419869b3.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5709,variation,mens-green-striped-double-breasted-peak-lapel-2pcs-suit-,Men's green striped double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.63,,,,,,,mens-green-striped-double-breasted-peak-lapel-2pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5712,variable,mens-navy-blue-striped-double-breasted-peak-lapel-2pcs-suit,Men's navy blue striped double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Six?button on the front,?3?side pockets,?double breasted peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/d1748eacd5e828ac46d87229887f5eac.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/d1748eacd5e828ac46d87229887f5eac.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/42fd9f3f9c2e051d5bb0e23a48454fed.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5716,variation,mens-navy-blue-striped-double-breasted-peak-lapel-2pcs-suit-,Men's navy blue striped double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,mens-navy-blue-striped-double-breasted-peak-lapel-2pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5717,variable,mens-grey-double-breasted-peak-lapel-2pcs-suit,Men's grey double breasted peak lapel 2pcs suit.,1,0,visible,,"Color: Grey\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b52c059a51091ef4ad88aa111b8a9e4b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b52c059a51091ef4ad88aa111b8a9e4b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ff11ad793799e791b003b83d3652ee56.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5721,variation,mens-grey-double-breasted-peak-lapel-2pcs-suit-,Men's grey double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-grey-double-breasted-peak-lapel-2pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5722,variable,mens-navy-blue-plaid-single-breasted-3pcs-suit,Men's navy blue plaid single breasted 3pcs suit.,1,0,visible,,"Color: Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail: One?buttons on the front, 3 side pockets, 6 buttons shawl lapel vest, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/bacd1ab0bf135544a9b5a98fd5375217-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5724,variation,mens-navy-blue-plaid-single-breasted-3pcs-suit-,Men's navy blue plaid single breasted 3pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,mens-navy-blue-plaid-single-breasted-3pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5726,variable,,Men's navy blue and burgundy checked single breasted 3pcs suit.,1,0,visible,,"Color: Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail: One?buttons on the front, 3 side pockets, 6 buttons shawl lapel vest, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/583f91b1b28b98156f6bf19ec46565ef.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5728,variation,mens-navy-blue-and-burgundy-checked-single-breasted-3pcs-suit-,Men's navy blue and burgundy checked single breasted 3pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,id:5726,,,,,,1,,,Size US/UK,,,0,,,,
5733,variable,mens-navy-blue-striped-double-breasted-peak-lapel-2pcs-suit-2,Men's navy blue striped double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Six?button on the front,?3?side pockets,?double breasted peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e7d658468993adf3e697912baa36f334.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e7d658468993adf3e697912baa36f334.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8b554c347118552fa2e9f39599906e2f.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5735,variation,mens-navy-blue-striped-double-breasted-peak-lapel-2pcs-suit-2-,Men's navy blue striped double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,mens-navy-blue-striped-double-breasted-peak-lapel-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5739,variable,mens-light-blue-and-burgundy-checked-single-breasted-3pcs-suit,Men's light blue and burgundy checked single breasted 3pcs suit,1,0,visible,,"Color: Light Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail: One?buttons on the front, 3 side pockets, 6 buttons shawl lapel vest, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/61fd7a2c052ae38f9f13dc21f30.595ec51.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5741,variation,mens-light-blue-and-burgundy-checked-single-breasted-3pcs-suit-,Men's light blue and burgundy checked single breasted 3pcs suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,mens-light-blue-and-burgundy-checked-single-breasted-3pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5743,variable,mens-tan-plaid-single-breasted-3pcs-suit,Men＊s tan plaid single breasted 3pcs suit,1,0,visible,,"Color:?Tan\n\nComposition :?Polly Viskon Wool Mix\n\nDetail: One?buttons on the front, 3 side pockets, 6 buttons shawl lapel vest, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/c1bf8ab6eb4a9aca4e23603cdf245c61.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5745,variation,mens-tan-plaid-single-breasted-3pcs-suit-,Men＊s tan plaid single breasted 3pcs suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-tan-plaid-single-breasted-3pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5747,variable,mens-grey-plaid-wide-lapel-3pcs-suit,Men's grey plaid wide lapel 3pcs suit.,1,0,visible,,"Color:?Grey\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?One?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2f7b80404d5b26cea5c43457fbb61ce7.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2f7b80404d5b26cea5c43457fbb61ce7.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0362fb1fde854161e6e5c05e48a11526.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5751,variation,mens-grey-plaid-wide-lapel-3pcs-suit-,Men's grey plaid wide lapel 3pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-grey-plaid-wide-lapel-3pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
5752,variable,,Men's tan plaid and burgundy vest single breasted 3pcs suit.,1,0,visible,,"Color:?Tan + Burgundy\n\nComposition :?Polly Viskon Wool Mix\n\nDetail: One?buttons on the front, 3 side pockets, 6 buttons shawl lapel vest, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2f7b80404d5b26cea5c43457fbb61ce7-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
